"_id"	anr_flag	author_description	author_party	author_screen_name	datetime	fg_flag	ganar_flag	hagamos_flag	id	pdp_flag	plra_flag	ppq_flag	quote	reply	retweeted_status	sentiment	tweet
5ada97f91c3a1b7056a9c83a	0	Para presidente Vote #RataPy	hagamos	themonoliths	04/20/18 15:07:47	0	0	0	987407500571037696	1	0	0	false	false	true	0.0	RT @GraBareiro: Miren ésta publicación @chiqui_avalos  @Norabeli @Santula @desimasi2 @denunciaparag @schupp_luis @TelefuturoInfo @nestornun…
5adac1a81c3a1b3ca677ccb5	0	OLIMPISTA, SUBJETIVA, No creo en la CASUALIDAD si en la CAUSALIDAD, creo en el DESTINO. 😇	hagamos	MechitaDu	04/20/18 15:04:22	0	0	0	987406640675770369	0	0	1	false	false	true	0.33371104815864017	RT @manuelrierad: Si alguien se quedó con ganas luego del bodrio del #DebatePy2018 pueden ver aquí como @fidelzavala2018 y @CamiloSoaresM d…
5adad69f1c3a1b40eede68ec	0	Arquitecta, feminista y política. Direc. de Cooperación en SNC,  ex Vicem, Protección de los DD de las Mujeres del MinMujer. Socia de MxD, CMP y ex Vice 2ª PEN.	hagamos	terisilvero	04/20/18 13:50:26	0	0	0	987388034407718913	0	1	0	false	false	true	-0.21283950617283953	"RT @nanduti: [AHORA] @EfrainAlegre en cierre de campaña de la Alianza GANAR en Capiatá. ""Vamos a poner wifi gratuito para poder conectarnos…"
5adad73d1c3a1b40eede6913	1		hagamos	Yoyi_aponte	04/20/18 13:22:54	0	0	0	987381102720487425	0	1	0	false	true	true	0.20855057351407716	@anibalgomezcab @ANRParaguay @PLRAOficial @Horacio_Cartes @EfrainAlegre Ipora nde luz. A muchas boludas, les dejo regada su esperanza. Algunas cobran manutención, otras se jodieron
5ae5221b1c3a1b7ec7de4b69	0		hagamos	Yoyi_aponte	04/20/18 11:29:48	0	0	0	987352640853086208	0	0	0	false	false	true	0.0	RT @angelita_1965: @KureDumas @LilianSotoB Eso no quita lo que hizo!! Si no hubieras publicado y ser quien sos, jamás te iba escribir!!
5ada9c561c3a1b7056a9c90e	0	Cerrista a muerte,  Lic. En analisis de. sistemas informaticos	hagamos	gabychamorro2	04/20/18 11:11:31	0	0	0	987348041031192577	1	0	0	false	false	true	0.18536826495304007	"RT @papo_py: Seguro que ahora dice ""Marito no es el de la foto"" 😂 @desimasi2 https://t.co/EWuQalqkeH"
5ada9cb31c3a1b7056a9c925	0		hagamos	fedeg85	04/20/18 10:43:20	0	0	0	987340948031107074	1	0	0	false	true	true	0.0	"@UltimaHoracom aichinyaranga #pdp .. siempre se pasaron de pobrecitos.. que no tenian fondos y que solo los ""auspiciados por cartes"" derrochaban en propaganda! @desimasi2"
5ae522941c3a1b7ec7de4b7b	0		hagamos	Yoyi_aponte	04/20/18 10:31:29	0	0	0	987337966656909312	0	0	0	false	false	true	0.5545122587376108	RT @KureDumas: Me escribió @LilianSotoB aclaramos las cosas en buenos términos. Le agradezco que lo haya hecho.
5ae4cfd21c3a1b7ec7de4058	0		hagamos	Yoyi_aponte	04/20/18 10:31:07	0	0	0	987337874822647808	0	0	0	true	false	true	-0.5163349605707848	RT @elfacho_soy: Hola @noediazesqui @kurtural_ @Fotociclo @EnLatitud25 @JahaJapoli @KunaPyrenda  estoy esperando los mensajes/cartelitos re…
5ad9e6221c3a1b7056a9a0e3	0	Abogado. Amante del cine y la vida, enamorado de mi familia! El que se conforma con una situación de villania es cómplice. Olimpista, seguidor de Los Simpsons!	hagamos	Marce80	04/20/18 08:55:30	0	0	0	987313808841629697	0	0	0	false	false	true	-0.17951172809956917	Nicanor fue Presidente y no nos convertimos en Venezuela, Lugo fue Presidente y no nos convertimos en Venezuela. La falsa propaganda de q pueda suceder eso sí tal o cual candidato gana es un insulto a la inteligencia. @chiqui_avalos @oscar_marandu @CamiloSoaresM
5ada9e891c3a1b7056a9c993	0	Abogado. Amante del cine y la vida, enamorado de mi familia! El que se conforma con una situación de villania es cómplice. Olimpista, seguidor de Los Simpsons!	hagamos	Marce80	04/20/18 08:41:08	1	2	0	987310196077793280	1	0	0	false	false	true	0.0	"RT @CarlitosGali: Para los que dicen que la @AlianzaGanar quiere convertir a Paraguay en Venezuela.
@desimasi2 
@Santula 
@enriquedavalos…"
5ae40e611c3a1b7ec7de26ad	0	Candidato a Diputado por Asunción por Hagamos #VOTALISTA20, Ing. Quim. Energias Renovables y Medio Ambiente UNSa. Pte. APER. MBA UAI ESADE. Baterista sie7evidas	hagamos	EDUARDOVIEDMA	04/20/18 08:37:53	0	0	0	987309375915249664	0	0	0	false	true	true	0.0	@AcostaBrigido19 Lista 20!! Reviente quien reviente!
5ada9f121c3a1b7056a9c9ae	0	Paraguayo 🇵🇾, joven con ganas de cambiar el país. Voto informado. No me gusta la gente fanática de políticos corruptos!	hagamos	paredesparaguay	04/20/18 07:51:52	1	2	0	987297797471916032	1	0	0	false	false	true	0.0	"RT @CarlitosGali: Para los que dicen que la @AlianzaGanar quiere convertir a Paraguay en Venezuela.
@desimasi2 
@Santula 
@enriquedavalos…"
5ada9fd21c3a1b7056a9c9d6	0	Para presidente Vote #RataPy	hagamos	themonoliths	04/20/18 06:40:27	1	2	0	987279824745107456	1	0	0	false	false	true	0.0	"RT @CarlitosGali: Para los que dicen que la @AlianzaGanar quiere convertir a Paraguay en Venezuela.
@desimasi2 
@Santula 
@enriquedavalos…"
5adc37991c3a1b40fffea9ac	0	La vida es como una obra de teatro, no importa su duracion sino lo bien que se ha interpretado	hagamos	javseb	04/20/18 05:56:48	0	2	0	987268838843699201	0	0	0	false	true	true	-0.5542662116040956	@elrepasadorpy @StibenPatron @AlianzaGanar @LaNuevaOlla gordo anda a cuestion de peso y deja de  delirar 😂 encima que de cagon que sos🐧 corriste a uruguay
5adaa1f11c3a1b7056a9ca58	0	Aurinegra	hagamos	brisagc22	04/19/18 22:56:49	0	0	0	987163146644348928	1	0	0	false	false	true	0.17629407351837958	RT @nicasioveraprf: Nadie resiste un archivo, hoy todos son lista 1 de punta a punta, pero muy por el contrario de lo piensan estos tipos,…
5adcb42e1c3a1b103d227020	0		hagamos	Yoyi_aponte	04/19/18 19:33:40	0	0	0	987112023749287938	0	0	0	false	false	true	-0.21920210434020165	RT @Nanunfila: @MariteZann @frescale @marlepy @e_guata @rocamadourj @neida_aquino @piralaguna @Eliyeg @JaraDiana @GessyCazal @Rocio_La_Negr…
5adaed441c3a1b40eede6e61	0	Arquitecta, feminista y política. Direc. de Cooperación en SNC,  ex Vicem, Protección de los DD de las Mujeres del MinMujer. Socia de MxD, CMP y ex Vice 2ª PEN.	hagamos	terisilvero	04/19/18 19:15:40	1	0	0	987107491178659846	0	2	0	false	false	true	-0.0647109577221743	RT @leitorubin: Conocemos lo que significa el techaga’u y por eso te decimos que este 22 de abril con @EfrainAlegre vamos a trabajar para q…
5adcb49e1c3a1b103d227030	0		hagamos	Yoyi_aponte	04/19/18 18:49:00	0	0	0	987100782171484160	0	0	0	false	false	true	-0.16440157825515123	RT @MariteZann: @frescale @marlepy @e_guata @Nanunfila @rocamadourj @neida_aquino @piralaguna @Eliyeg @JaraDiana @GessyCazal @Rocio_La_Negr…
5adaa5491c3a1b7056a9cb1c	0	Todos están de paso x el Olimpia, solo Osvaldo y sus Glorias son eternos! #RaFans	hagamos	parawayo_78	04/19/18 18:39:00	0	0	0	987098266599702528	1	0	0	false	false	true	0.17629407351837958	RT @nicasioveraprf: Nadie resiste un archivo, hoy todos son lista 1 de punta a punta, pero muy por el contrario de lo piensan estos tipos,…
5adcb5241c3a1b103d227041	0		hagamos	Yoyi_aponte	04/19/18 18:10:32	0	0	0	987091101290057733	0	0	0	false	true	true	0.0	@MariteZann @e_guata @marlepy @Nanunfila @rocamadourj @frescale @neida_aquino @piralaguna @Eliyeg @JaraDiana @GessyCazal @Rocio_La_Negra @vanev87 @SheyShey76 @gladys_duarte @el_rana1 @Pykare @CespedesBea @arquiferrari @Lucas67081537 @wingrooad @escuelazurda @moralotto @bea_dtj @adiazarce @MarParedes_08 @Cuchicho @dario_ee @RamonMPoletti @Akcv @lucho15colman @transporte2012 @hugo_v15 Por fin 😁😁😁
5ada4c081c3a1b7056a9b991	0	Para presidente Vote #RataPy	hagamos	themonoliths	04/19/18 16:56:20	0	0	0	987072427896262657	1	0	0	false	false	true	0.0	RT @vbgaikon: @ParaguayPr1mero @denunciaparag @Danyaguero @casanaslevi @juru_guasu @Kracatua @themonoliths @GeraldoRezende3 @chiqui_avalos…
5adaa6a11c3a1b7056a9cb69	0		hagamos	ariel_maximo	04/19/18 16:45:39	0	0	0	987069740144386052	1	0	0	false	false	true	0.17629407351837958	RT @nicasioveraprf: Nadie resiste un archivo, hoy todos son lista 1 de punta a punta, pero muy por el contrario de lo piensan estos tipos,…
5ad9efb61c3a1b7056a9a36c	0		hagamos	CarlosCarlospy	04/19/18 16:31:51	0	0	0	987066267055132674	0	0	0	true	false	true	0.028328611898016987	Esto recordaba cuando escuchaba hoy a @CamiloSoaresM atacando a Lugo y Esperanza Martínez cuando hablaba con @MRehnfeldt, @enriquedavalos, @wilianDominguez, @eliaspiris, etc https://t.co/MyQDvGSeAM
5ae4af031c3a1b7ec7de3c2a	0	Periodista paraguayo. Cuenta Personal.	hagamos	osvaldozayas	04/19/18 15:10:46	1	0	0	987045863255166976	0	0	0	false	false	true	0.13631406761177753	Por qué ni @esperanza_py ni @lugo_py responden ataques de dirigentes insignificantes https://t.co/G62TYDUP7E
5ada4cae1c3a1b7056a9b9bb	0		hagamos	fedeg85	04/19/18 15:07:06	0	0	0	987044939350597632	1	0	0	false	false	true	0.21842863019333608	RT @ParaguayPr1mero: EL CONGRESO PUEDE MEJORAR SI USTED NO VOTA A LOS IMPRESENTABLES. @denunciaparag @Danyaguero @chiqui_avalos @casanaslev…
5ae565ec1c3a1b7ec7de5417	0	Periodista. Conductor de radio y televisión. Candidato a senador por el Partido de la A.	hagamos	milibritez	04/19/18 13:39:49	0	0	0	987022971905724416	0	0	0	false	false	true	0.136896390060947	RT @1000_am: Habla @milibritez, candidato a senador @partidodla (Partido de la A) con @albertopio1 y @HECTORIVEROS #MesaDeNoticias @1000_am…
5adaa8641c3a1b7056a9cbcc	0	Cerrista a muerte,  Lic. En analisis de. sistemas informaticos	hagamos	gabychamorro2	04/19/18 13:26:57	0	0	0	987019736591552512	1	0	0	false	false	true	0.17629407351837958	RT @nicasioveraprf: Nadie resiste un archivo, hoy todos son lista 1 de punta a punta, pero muy por el contrario de lo piensan estos tipos,…
5ad9f2d01c3a1b7056a9a437	0	Cerrista a muerte,  Lic. En analisis de. sistemas informaticos	hagamos	gabychamorro2	04/19/18 13:24:26	1	0	0	987019100110098432	0	0	0	false	false	true	0.06944444444444442	RT @Santula: “@esperanza_py y @lugo_py demuestran que el problema de Paraguay no es de derecha vs. izquierda. Cuando el año pasado con la c…
